siret,activitePrincipaleEtablissement,etatAdministratifEtablissement,adresse
26110006900036,86.90D,A,12 CHEMIN DE LA CASSAIGNE FANJEAUX 11270
22420001400807,86.22C,A,3 RUE BAZINE SAINT-CHAMOND 42400
20002973400056,81.29B,A,LE VIVIER TOUVERAC 16360
03911770000029,81.10Z,A,65 RUE MONTMARTRE PARIS 75002
21130098300023,85.10Z,A,QUARTIER DES AIRES - EST SAINT-MITRE-LES-REMPARTS 13920
21680264500038,02.20Z,A,RANSPACH-LE-HAUT 68220
21730170400011,84.11Z,A,40 ROUTE DE L'ECOLE MONTHION 73200
03904451600019,81.10Z,A,28 RUE BAYARD PARIS 75008
21080371400018,84.11Z,A,1 RUE DAUPHINE SECHEVAL 08150
03886108400010,81.10Z,A,2 BOULEVARD DE LA GARE SAINT-GRATIEN 95210 ILLIERS REP PAR
20006260200020,84.11Z,A,RUE DE NESLE HYPERCOURT 80320
21020632200021,85.20Z,A,RUE DE LA LIBERATION ROUGERIES 02140
30250765200048,29.32Z,A,15 RUE GIROLAMO CARDANO FAMECK 57290 ZI LA FELTIERE
03873144400014,81.10Z,A,7 RUE GEORGES CITERNE PARIS 75015
26300001000037,85.42Z,A,85 AVENUE DE FONTRESQUIERES BAGNOLS-SUR-CEZE 30200
21320009000016,84.11Z,A,ARMOUS-ET-CAU 32230
21800416600011,84.11Z,A,14 RUE DE BRETAGNE HERVILLY 80240
30183318200092,93.21Z,A,200 CHEMIN DU MALVAN SAINT-PAUL-DE-VENCE 06570
03876147400014,81.10Z,A,40 RUE DES FONDS HUGUENOTS VAUCRESSON 92420
21530147400254,84.12Z,A,10 RUE DE VERDUN MAYENNE 53100
21130002500155,49.39A,A,PL DU DOCT J CHEVILLON ALLAUCH 13190
21590322000048,85.10Z,A,RUE LA FAYETTE IWUY 59141
03903856700010,81.10Z,A,217 RUE DU FAUBOURG SAINT-HONORE PARIS 75008 MR BRETZ JEAN
30364986700015,23.64Z,A,LA JARTHE SAINT-ASTIER 24110
24700066400059,84.11Z,A,RUE DES BERNIERS LURE 70200 ZA DE LA SALINE
21400043200069,36.00Z,A,MAIRIE BIAS 40170
26300055600021,87.90A,A,21 RUE GARIDEL ALEGRE BAGNOLS-SUR-CEZE 30200
30278530800032,69.10Z,A,50 AVENUE DE LA GARE LA COURONNE 16400
21560124600014,84.11Z,A,1 RUE E BESSON MALESTROIT 56140
30318149900011,68.20B,A,QUARTIER BALDARA SAINT-ESPRIT 97270
03858501400020,81.10Z,A,6 RUE POINCARE BISCHHEIM 67800
01985345600010,81.10Z,A,CHE DEPARTEMENTAL 39 SAINT-ETIENNE-DE-TINEE 06660 AURON
21130055300388,85.20Z,A,125 BOULEVARD HENRI BARNIER MARSEILLE 13015
21140588100023,85.20Z,A,LA MAIRIE SAINT-GERMAIN-LANGOT 14700
19271094500010,85.31Z,A,PLACE PIERRE DE COUBERTIN CONCHES-EN-OUCHE 27190
21520103900017,84.11Z,A,RUE DE DANCEVOIR COUPRAY 52210
21400331100054,42.99Z,A,MAIRIE VILLENEUVE-DE-MARSAN 40190
25972010000058,84.13Z,A,ZAC ETANG Z ABRICOT FORT DE FRANCE 97200 CTRE AGORA-BAT A 3EME ETAGE
30192202700059,81.30Z,A,102 RTE DE DON ANNOEULLIN 59112
30220861600045,45.31Z,A,173 BOULEVARD GAMBETTA SANNOIS 95110
04007946900017,81.10Z,A,10 BOULEVARD DES BELGES LYON 69006
18003604801617,72.19Z,A,RUE DE LA CARDONILLE MONTPELLIER 34090 CTRE INSERM-CNRS
24030049100224,93.29Z,A,ALLEE DES SPORTS LAPALISSE 03120
25650227900019,37.00Z,A,HOTEL DE VILLE SARRANCOLIN 65410
21880308800085,37.00Z,A,9 PLACE DE L'EGLISE MONT-LES-NEUFCHATEAU 88300
21890145200068,36.00Z,A,6 RUE SAINT ANTOINE DOMECY-SUR-CURE 89450 MAIRIE - HAMEAU DE CURE
26520004800055,87.10A,A,22 RUE DES CHENEVIERES RIAUCOURT 52000
01324781200012,81.10Z,A,12 PLACE SAINT-PIERRE SAUMUR 49400
03516681800019,81.10Z,A,53 RUE DE BAYARD TOULOUSE 31000
26060295800019,88.99B,A,SPERACEDES 06530 HOTEL DE VILLE
30152430200033,43.34Z,A,1 RUE DE LA TOUR SAINT-DENIS-LES-BOURG 01000
04384361400017,81.10Z,A,11 RUE DU QUATRE SEPTEMBRE PARIS 75002 ARIS REP PAR
03911831000018,81.10Z,A,50 RUE DE BASSANO PARIS 75008
21040161800066,49.39C,A,LA FRESQUIERE MEOLANS REVEL 04340 MAIRIE
25640430200042,84.12Z,A,LE BOURG ARRAUTE-CHARRITTE 64120 MAIRIE
03881139400014,81.10Z,A,13 RUE BERTHIER PANTIN 93500
30398638400038,68.20A,A,AGAY SAINT RAPHAEL 83530 PL BELVEDERE CAP ESTEREL
21310150400016,84.11Z,A,9 AVENUE DE VERSAILLES CORNEBARRIEU 31700
19593476500015,85.31Z,A,125 AVENUE DE PARIS FACHES-THUMESNIL 59155
07220045400030,01.30Z,A,7 BOULEVARD DE LA CHANTERIE SAINT-BARTHELEMY-D'ANJOU 49124
21770470900070,85.10Z,A,2 RUE BADEN POWEL TOURNAN-EN-BRIE 77220
30053051600032,81.21Z,A,21 RUE VICTOR HUGO VIENNE 38200
20004218200051,38.11Z,A,1 RUE DE LA CORNICHE PRE-EN-PAIL-SAINT-SAMSON 53140
30287507500020,68.20B,A,3 FERME DES WACQUES SOUAIN-PERTHES-LES-HURLUS 51600
03923505600015,81.10Z,A,6 RUE DES QUATRE VENTS PARIS 75006
03879516700014,81.10Z,A,2 AVENUE DU MARECHAL LECLERC MALAKOFF 92240 OFF REP PAR
21320282300018,84.11Z,A,5 RUE AMEDEE GAY MONTEGUT 32550
26940036200050,88.99B,A,94 BOULEVARD DE BELLECHASSE SAINT-MAUR-DES-FOSSES 94100
21840043000029,55.20Z,A,COLONIE DE VACANCES SAINT-MARTIN-EN-VERCORS 26420
21700532100047,42.99Z,A,RUE VERGERE VELLEFAUX 70000 MAIRIE
29060115200025,42.99Z,A,3 AVENUE DES LAURIERS LA GAUDE 06610
03894353600011,81.10Z,A,73 RUE LOUIS ROUQUIER LEVALLOIS-PERRET 92300 HY REP PAR SA CABINE
04010582700014,81.10Z,A,103 AVENUE PIERRE BROSSOLETTE BRON 69500
21974014900238,85.10Z,A,CITE PLATEAU MAISON ROUGE SAINT-LOUIS 97450
21510418300011,84.11Z,A,QUEUDES 51120
20007692500011,84.11Z,A,2 RUE DE LA MAIRIE FLOIRAC 17120
21930048000858,88.91A,A,7 RUE DES LUMIERES MONTREUIL 93100
21310025800010,84.11Z,A,4 PLACE DU VILLAGE AUREVILLE 31320
30012460900029,43.31Z,A,9 RUE MARTIN NADAUD PANAZOL 87350 LOTISSEMENT 6 ZONE ARTISANALE
21240337200015,84.11Z,A,134 RUE DES FONTAINES PRATS-DU-PERIGORD 24550
21450274200031,85.20Z,A,RUE DU BOURGNEUF SAINT-DENIS-EN-VAL 45560
30063313800015,68.20B,A,111 BOULEVARD DE LA MILLIERE MARSEILLE 13011
30136563100037,87.90B,A,53 RUE DUBOIS CRANCE OULLINS-PIERRE-BENITE 69310
24660041500201,56.29B,A,1 RUE LUCETTE PLA-JUSTAFRE ILLE-SUR-TET 66130
30404520600048,55.10Z,A,BOULOURIS SAINT RAPHAEL 83530 PLAGE DE LA TORTUE
04349822900012,81.10Z,A,16 RUE DE VESOUL BESANCON 25000
03885997100012,81.10Z,A,6 RUE DU TINTORET ASNIERES-SUR-SEINE 92600 S SUR SEINE 92 REP P
05096005300010,81.10Z,A,1 RUE DE VERDUN FLEURY-LES-AUBRAIS 45400
30201443600042,45.11Z,A,4 RUE DES CULTIVATEURS TARBES 65000
21810202800022,85.20Z,A,2 RUE DU LAVOIR PARISOT 81310
25140044600018,36.00Z,A,15 RTE DE BAYEUX BALLEROY-SUR-DROME 14490 MAIRIE
21240282000014,84.11Z,A,MONSAGUEL 24560
21220379800088,87.30A,A,PLACE DU 19 MARS 1962 TREVOU-TREGUIGNEC 22660
21240309100086,93.29Z,A,10 AVENUE TALLEYRAND PERIGORD NEUVIC 24190
21390512800012,84.11Z,A,SERGENON 39120
20006914400083,79.90Z,A,RTE DU LANGUEDOC PEYRE EN AUBRAC 48130
03841796000010,81.10Z,A,45 AVENUE DU GENERAL DE GAULLE COLMAR 68000
21972223800033,85.10Z,A,TERRES GUEYDON SAINT ESPRIT 97270 BOURG
21410097600049,85.20Z,A,40 RUE ANDRE BONNET GIEVRES 41130
03920040700011,81.10Z,A,7 RUE TAHERE SAINT-CLOUD 92210
21090085800023,55.30Z,A,CASTILLON-EN-COUSERANS 09800
21770121800026,85.10Z,A,RUE DES ECOLES COLLEGIEN 77090
21560071900037,55.30Z,A,4 RUE NATIONALE GUEHENNO 56420 MAIRIE
21972202200023,85.20Z,A,15 ALLEE DES ARLESIENS LES ANSES-D'ARLET 97217
21690023300042,85.10Z,A,LE BOURG BLACE 69460
03921734400017,81.10Z,A,13 RUE ALEXANDRE PARODI PARIS 75010
04231497100013,68.32A,A,RUE JOSEPH VALLOT CHAMONIX-MONT-BLANC 74400
21280176500018,84.11Z,A,8 PLACE DE L'EGLISE LE GAULT-SAINT-DENIS 28800
19441727500014,85.31Z,A,6 RUE DES HERLAINS DONGES 44480
18008901305782,72.19Z,A,3 RUE DE LA FEROLLERIE ORLEANS 45100 CENTRE ERNEST BABELON
02404035400011,52.29B,A,LABATTOIR DZAOUDZI 97615
29050317600015,42.99Z,A,HOTEL DE VILLE ABRIES-RISTOLAS 05460
21750001612907,91.01Z,A,6 RUE FESSART PARIS 75019
04006791000014,81.10Z,A,2 QUAI PERRACHE LYON 69002
21330318300080,85.20Z,A,AVENUE DE LA CHATAIGNERAIE PESSAC 33600
19590150900024,85.31Z,A,1 ALLEE GUILLAUME BUDE MAUBEUGE 59600
03908020500014,81.10Z,A,63 RUE CAULAINCOURT PARIS 75018
22420001400922,86.22C,A,BOULEVARD PASTEUR SAINT-JUST-SAINT-RAMBERT 42170
28950079500595,84.25Z,A,1 ROUTE DE LA GRANGE AUX DIMES LOUVRES 95380
21350238801629,85.20Z,A,2 PLACE MARIE PAPE-CARPANTIER RENNES 35000
03900448600013,81.10Z,A,57 RUE SAINT-LOUIS EN L'ILE PARIS 75004
25330644300016,88.91A,A,AVENUE ANDRE VIGNAU ANGLADE CARBON-BLANC 33560 MAIRIE
21040024800014,84.11Z,A,LE VILLAGE BEAUJEU 04420 HOTEL DE VILLE
21090025400017,84.11Z,A,LE VILLAGE AUCAZEIN 09800
03922340900010,81.10Z,A,4 AVENUE DE BRETEUIL PARIS 75007
26390528300010,88.99B,A,LES CROZETS 39260 MAIRIE
30271596601527,46.21Z,A,CHE DE LA SUCRERIE ACY-ROMANCE 08300
21680224900104,85.20Z,A,51 RUE PIERRE BROSSOLETTE MULHOUSE 68200
26650262400015,88.99B,A,MAIRIE CLARAC 65190
03914129600010,81.10Z,A,188 AVENUE DU MAINE PARIS 75014
19261100200010,85.32Z,A,43 RUE AMBLARD VALENCE 26000
21780640500353,88.91A,A,4 RUE ALBERT RICHET VELIZY-VILLACOUBLAY 78140
05880148102528,64.19Z,A,37 RUE LEON ALEGRE BAGNOLS-SUR-CEZE 30200
19130055700011,85.32Z,A,108 AVENUE ROGER SALENGRO MARSEILLE 13003
18009006002142,55.20Z,A,ROUTE DEPARTEMENTALE 559 FREJUS 83370 LA VILLA DES SABLES
21040092500033,96.03Z,A,11 RUE DE DESTOURBES LA GARDE 04120 MAIRIE DE LA GARDE
29170007800012,42.99Z,A,MAIRIE ANTEZANT-LA-CHAPELLE 17400
18009006002456,88.91A,A,37 RUE JULES VEDRINES MALAKOFF 92240
21760624300012,84.11Z,A,PLACE DE LA LIBERATION SAINT-NICOLAS-D'ALIERMONT 76510
20005824600030,84.11Z,A,LE BOURG BRETEUIL 27160
21920060700212,88.91A,A,3 CHEMIN DE LA COTE STE CATHERINE LE PLESSIS-ROBINSON 92350
21050054200068,35.11Z,A,LES BARRAQUES LA FARE-EN-CHAMPSAUR 05500 MAIRIE
21390541700019,84.11Z,A,32 RUE DU PRE SAINT-CLAUDE 39200
21180279800382,85.20Z,A,RUE DE LA POTERIE VIERZON 18100
03911709800010,81.10Z,A,13 RUE DU DOCTEUR ROUX PARIS 75015 ARIS REP PAR SA
21880343500013,84.11Z,A,198 RUE DU GRAS PAREY-SOUS-MONTFORT 88800
03932705100015,81.10Z,A,39 RUE LA FAYETTE PARIS 75010
20008676700064,85.20Z,A,ST PANCRASSE PLATEAU-DES-PETITES-ROCHES 38660
25500300600012,84.13Z,A,RPT DE LA LIBERTE SAINT-LO 50000 MAISON DU DEPARTEMENT
21640414500015,84.11Z,A,NARP 64190
25620103900037,36.00Z,A,22 RUE AUX CHIENS MARCONNELLE 62140
21570176400023,85.10Z,A,RUE DES ECOLES DIEBLING 57980
03881076800010,81.10Z,A,45 BOULEVARD HENRI BARBUSSE ROMAINVILLE 93230 COCHU 93 NOISY LE S
21480080700031,85.20Z,A,PRE DE LA FOIRE LANGOGNE 48300
03895564700011,81.10Z,A,13 RUE ERARD PARIS 75012 EP PAR
25300337000033,88.99B,A,MAISON DE L'EAU ALLEGRE-LES-FUMADES 30500
21290236500056,85.20Z,A,2 RUE DES SPORTS RIEC-SUR-BELON 29340
21720027800026,85.20Z,A,6 RUE DE L’EGLISE BEAUMONT-SUR-DEME 72340
03901074900016,81.10Z,A,54 RUE LA CONDAMINE PARIS 75017
21510070200020,85.20Z,A,PLACE D’ESSENHEIM BOURSAULT 51480
26370391000129,87.10C,A,RTE DEPARTEMENTALE 751 SAINT-BENOIT-LA-FORET 37500 LES SYLVES
19470103300012,85.31Z,A,RUE JEAN MERMOZ MARMANDE 47200
04390702100018,81.10Z,A,45 RUE DU CAIRE PARIS 75002
21240366100029,85.20Z,A,SAINT ANDRE D'ALLAS 24200
03894614100017,81.10Z,A,16 RUE ANDRE VISAGE VITRY-SUR-SEINE 94400
26310008300041,87.30A,A,CHEMIN DE PIQUETTE GRENADE 31330
30390109400019,38.32Z,A,32 RUE MOLIERE MEYZIEU 69330
21540201700051,02.20Z,A,17 RUE SAINT-PIERRE FONTENOY-LA-JOUTE 54122
21160107500016,84.11Z,A,RUE DU DOCTEUR LOUIS FERRAND COULGENS 16560
21380075800012,84.11Z,A,PLACE DE LA MAIRIE CHAPAREILLAN 38530
21220299800036,42.99Z,A,SAINT-HELEN 22100 MAIRIE
03891208500016,81.10Z,A,86 AVENUE DE PARIS VERSAILLES 78000 RESIDENCE TRADITIONS
21870470800047,37.00Z,A,4 PLACE DU 11 NOVEMBRE 1918 COMPREIGNAC 87140 MAIRIE
21350321200036,37.00Z,A,29 RUE SAINT MARTIN SAULNIERES 35320 MAIRIE
19160120200010,85.31Z,A,RUE DU COLLEGE CHABANAIS 16150
22620001201440,84.13Z,A,5 RUE DE FLANDRES LILLERS 62190 ZA VILLAGE NORD
21950352100011,84.11Z,A,PLACE DE LA MAIRIE LUZARCHES 95270
21170350900029,85.20Z,A,RUE DES ECOLES SAINT-JULIEN-DE-L'ESCAP 17400
20003760400010,42.99Z,A,PUY-SAINT-ANDRE 05100 MAIRIE
21640410300105,85.20Z,A,BOURG MOURENX VIEUX MOURENX 64150 LE VIEUX MOURENX
30146034100052,25.50B,A,8 RUE DES PERDRIX MANDRES-LES-ROSES 94520 ZA DES PERDRIX
21640484800055,42.99Z,A,SAINT-JEAN-LE-VIEUX 64220 MAIRIE
13000167000020,84.13Z,A,20 AVENUE MARECHAL JOFFRE ALBI 81000
21540478100027,37.00Z,A,GRANDE RUE SAINT-MARCEL 54800
03913634600010,81.10Z,A,100 RUE DE BELLEVILLE PARIS 75020 P MR RINALDI CHRISTI
03906746700017,81.10Z,A,4 BOULEVARD PASTEUR PARIS 75015 RIS REP PAR SARL REN
21020401200020,85.20Z,A,RUE DE L'EGLISE LESQUIELLES-SAINT-GERMAIN 02120
21270138700012,84.11Z,A,LES BUTTES LE CHAMBLAC 27270
21110107600035,37.00Z,A,COURTAULY 11230 MAIRIE
29400254800013,42.99Z,A,1 PLACE DE L’EGLISE MAGESCQ 40140 MAIRIE
21920012800235,85.20Z,A,1384 RUE DU VIEUX PONT DE SEVRES BOULOGNE-BILLANCOURT 92100
05650161200024,18.12Z,A,CHE VAUCANSON MONTBONNOT-SAINT-MARTIN 38330
03900911300018,81.10Z,A,8 RUE RAYNOUARD PARIS 75016
21630812200011,84.11Z,A,LE BOURG MAYRES 63220 MAIRIE
18570165300015,94.91Z,A,GOMELANGE 57220
03914816800014,81.10Z,A,91 AVENUE FELIX FAURE PARIS 75015 AUX ROSES REP PAR
04380310500014,81.10Z,A,5 RUE CACHEUX COURBEVOIE 92400 REP PAR
03891146700017,81.10Z,A,118 ALLEE JULES AUFFRET LES PAVILLONS-SOUS-BOIS 93320 SEC REP PAR
26620643200038,88.99B,A,BOULEVARD DE LA LIBERTE OUTREAU 62230
26670588800011,88.99B,A,1 PLACE DE LA MAIRIE WITTISHEIM 67820 MAIRIE
21390091300020,36.00Z,A,LES CHALESMES 39150 MAIRIE
26260067900027,88.99B,A,35 MONTEE DU CAPITAN PONSAS 26240 MAIRIE
16002206700286,84.11Z,A,56 AVENUE DE METZ ROMAINVILLE 93230
21910573100067,85.10Z,A,RUE COLETTE SAINT-PIERRE-DU-PERRAY 91280
21100284500033,36.00Z,A,PLACE DE LA MAIRIE POIVRES 10700 MAIRIE
21280137700020,85.20Z,A,1 RUE DE LA CURE ECROSNES 28320
21310022500068,35.11Z,A,PL JEAN BAZERQUE AUCAMVILLE 31140 MAIRIE
20004168900411,56.29B,A,81 RUE GAMBETTA SAINT-JEAN-D'ANGELY 17400
21800266500014,84.11Z,A,ERCHES 80500
18008901308463,72.19Z,A,43 RUE PIERRE NOAILLES TALENCE 33400 DOMAINE DU HAUT CARRE - BAT C6
21150079800080,42.99Z,A,11 PLACE DE L’EGLISE JALEYRAC 15200 MAIRIE - LE BOURG
21950371100075,85.10Z,A,56 RUE GABRIEL PERI MARLY-LA-VILLE 95670
01625002900309,70.10Z,A,36 RUE DU DOCTEUR SCHMITT SAINT-APOLLINAIRE 21850
02572071500025,43.32A,A,ZI DE LAVILLE BON-ENCONTRE 47240
01134107000016,81.10Z,A,PLACE DES ARCADES BACCARAT 54120 RES CENTRE LES ARCADES
21450089400099,42.99Z,A,11 PLACE DU CLOITRE CHECY 45430 MAIRIE
30131209600011,20.42Z,A,MESTRE FONTEVRAUD L ABBAYE 49590
30359815500040,31.09B,A,COUZIEUX CAZAUBON 32150
20010299400015,84.11Z,A,2 PLACE AUX HERBES NEAUPHLE-LE-CHATEAU 78640 MAIRIE
25670242400027,02.10Z,A,MAIRIE OFFWILLER 67340
21050068200013,84.11Z,A,71 ROUTE DU COL JARJAYES 05130 LE VILLAGE
21200123400013,84.11Z,A,PL DE L'HOTEL DE VILLE GHISONACCIA 20240
30155698100035,68.20A,A,[ND] [ND] [ND] SAINT-LARY-SOULAN [ND] [ND]
03912645300016,81.10Z,A,16 PLACE DE LA REPUBLIQUE PARIS 75010 ARIS REP PAR S.A. GA
21370014900106,84.12Z,A,2 PLACE DE L’EUROPE AZAY-LE-RIDEAU 37190 MAIRIE
20008442400023,84.11Z,A,LE BOURG DEUX-GROSNES 69430
26820274400010,88.99B,A,PLACE DU CHATEAU SAINT-NICOLAS-DE-LA-GRAVE 82210 MAIRIE
21820018600011,84.11Z,A,3 RUE DE LA MAIRIE BIOULE 82800
21420044600141,85.20Z,A,12 RUE DU COLONEL MAREY LE CHAMBON-FEUGEROLLES 42500
21850293800077,42.99Z,A,5 PLACE GILLES DE RAIS TIFFAUGES 85130 MAIRIE
30247464801241,47.29Z,A,86 AVENUE ARISTIDE BRIAND ANTONY 92160 86-88
20007879800010,84.11Z,A,16 RUE DU  JUIN CHARLY-ORADOUR 57640 MAIRIE
21540239700040,36.00Z,A,3 RUE DE LA MAIRIE GRISCOURT 54380 MAIRIE
21940078500131,85.10Z,A,113 AVENUE ANATOLE FRANCE VILLENEUVE-SAINT-GEORGES 94190
21730065600428,01.19Z,A,PLACE DE L'HOTEL DE VILLE CHAMBERY 73000 PAR MONSIEUR LE MAIRE
21260136300022,36.00Z,A,VAL-MARAVEL 26310 MAIRIE
21150095400014,84.11Z,A,LD VERCUERES LAROQUEVIEILLE 15250
30146545600046,52.10B,A,GRAND COMBEAU COLOMBE 38690 ZI
04380871600013,81.10Z,A,11 RUE DE SILLY BOULOGNE-BILLANCOURT 92100
21170010900013,84.11Z,A,AVENUE DU COMMANDANT LISIACK ANGOULINS 17690
20006726200150,42.99Z,A,12 PLACE DE JACA OLORON-SAINTE-MARIE 64400
21470130200033,55.30Z,A,LAGRUERE 47400
03914204700016,81.10Z,A,24 RUE D'ENGHIEN PARIS 75010
03907781300028,81.10Z,A,24 RUE FRANCOIS IER PARIS 75008
03910661200011,81.10Z,A,66 RUE DE LA CROIX NIVERT PARIS 75015
26800190600018,88.99B,A,RUE VICTOR HUGO BOVES 80440 MAIRIE
21670138300061,42.99Z,A,FESSENHEIM-LE-BAS 67117 MAIRIE
21840092700164,84.24Z,A,5 AVENUE PIERRE DE COUBERTIN LE PONTET 84130
21640217200011,84.11Z,A,20 GAGNEKO BIDEA ESQUIULE 64400
09373519900023,01.42Z,A,KKWALE MAMOUDZOU 97600
17590431702209,85.60Z,A,2 RUE HENRI LEMAIRE VALENCIENNES 59300
21470111200028,85.20Z,A,AU BOURG GRANGES-SUR-LOT 47260
26030022300039,66.19A,A,1 AVENUE DE LA REPUBLIQUE GANNAT 03800
26560055100021,87.10A,A,ROUTE DE CREHAL GROIX 56590
21420218601867,87.30A,A,34 RUE ANDRE RUEL SAINT-ETIENNE 42000
24600091300052,84.11Z,A,2 RUE DE HODENC LACHAPELLE-AUX-POTS 60650
21520193000017,84.11Z,A,1 RUE DU BAS LANQUES-SUR-ROGNON 52800
21800665800015,84.11Z,A,RUE ANATOLE JOVELET SAINT-LEGER-LES-DOMART 80780
09938352300018,47.81Z,A,PL DU MARCHE MAMOUDZOU 97600
03898238500015,81.10Z,A,47 RUE VANEAU PARIS 75007 75018 PARIS REP PAR
03900912100011,81.10Z,A,3 AVENUE FERDINAND BUISSON PARIS 75016
21060059900059,37.00Z,A,6 AV DU JARDIN EXOTIQUE EZE 06360 MAIRIE
19311383400132,85.42Z,A,5 ALLEE ANTONIO MACHADO TOULOUSE 31100
18004417400068,91.03Z,A,DOMAINE DE HAUTE TOUCHE OBTERRE 36290
25300070700013,84.13Z,A,PLACE GEORGES CLEMENCEAU BEAUCAIRE 30300
26480022800019,88.99B,A,PLACE DE LA BASCULE CHANAC 48230 MAIRIE
21760451100139,85.20Z,A,BOULEVARD MAURICE DE BROGLIE MONT-SAINT-AIGNAN 76130
19350913000012,85.31Z,A,8 RUE DE LA MOTTE-BRULON RENNES 35700
03936411200019,81.10Z,A,91 AVENUE FELIX FAURE PARIS 75015 REP PAR SARL LOISELE
03934346200014,81.10Z,A,2 RUE DU MAL DE LATTRE DE TASSIGNY VERSAILLES 78000
21860285200087,42.99Z,A,VERRIERES 86410 MAIRIE
26050324800049,88.99B,A,7 RUE DE LA TUILERIE VEYNES 05400
26930112300023,88.10C,A,64 RUE ROBESPIERRE MONTREUIL 93100
21440020200351,88.91A,A,2 RUE CELESTIN FREINET BOUGUENAIS 44340
24240075200166,42.99Z,A,3 PLACE DE LA REPUBLIQUE THIVIERS 24800
19630984300056,85.32Z,A,MARMILHAT LEMPDES 63370
30295849101449,64.19Z,A,CHEF LIEU LA CHAMBRE 73130 ANCIENNE POSTE
21570214300037,37.00Z,A,55 DE L'ECOLE FIXEM 57570
22590001801889,86.21Z,A,188 BOULEVARD DE FOURMIES ROUBAIX 59100 CENTRE SANITAIRE ET SOCIAL
21350046500025,37.00Z,A,2 RUE DES BRUYERES LES BRULAIS 35330 MAIRIE
26020544800012,88.99B,A,3 RUE DE ROZOY NOIRCOURT 02340 MAIRIE
03918124300013,81.10Z,A,94 AVENUE VICTOR HUGO BOULOGNE-BILLANCOURT 92100 OGNE REP PAR
21250026800025,85.20Z,A,11 RUE DE L'EGLISE ARC-SOUS-MONTENOT 25270
21280130200069,36.00Z,A,1 PLACE SAINT GERMAIN DIGNY 28250 MAIRIE
30367036800024,94.99Z,A,RUE JEAN 23 MAIRIE BATZ-SUR-MER 44740
20008417600029,84.11Z,A,5 RUE SIMONE VEIL LAMBALLE-ARMOR 22400
21880162900039,36.00Z,A,140 RUE DE L'EGLISE ESLEY 88260
21310574500052,55.30Z,A,30 AVENUE DE LA MAIRIE VERNET 31810 MAIRIE
19672197100014,85.31Z,A,RUE MARIE CURIE DETTWILLER 67490
21670447800066,85.10Z,A,20 SQUARE DU CHATEAU SCHILTIGHEIM 67300
21740264300068,85.20Z,A,4 RUE DES ECOLES SCIONZIER 74950
21900059300018,84.11Z,A,LACOLLONGE 90150
21270325000010,84.11Z,A,RUE DE L’EGLISE HECMANVILLE 27800
30152192800418,46.21Z,A,MOULIN DE COISNE SALOME 59496
26810535000014,88.99B,A,MAIRIE LOUPIAC 81800
30245679300041,46.21Z,A,CHAMPAUBERT 51270
21240218400072,42.99Z,A,1 RUE EUGENE LE ROY JUMILHAC-LE-GRAND 24630 MAIRIE
21600056200480,85.20Z,A,50 RUE DE SENEFONTAINE BEAUVAIS 60000 SAINT JEAN
26240588900011,86.10Z,A,RUE DU MARECHAL LECLERC SAINT-ASTIER 24110
21340199500237,42.99Z,A,6 RUE MASSILLON PEZENAS 34120 HOTEL DE VILLE
20008289900010,88.99B,A,2 IMP DES ECOLIERS SAINT-PARDOUX-SOUTIERS 79310 MAIRIE
13002794900085,94.11Z,A,5 RUE JACQUES DAGUERRE GOUESNOU 29850
20007209800136,84.12Z,A,23 RUE VICTOR MAZUEL MANZAT 63410
21670387600013,84.11Z,A,1 PLACE DE LA MAIRIE REICHSFELD 67140
30150000500063,49.32Z,A,26 RUE NICOLAI PARIS 75012
29090073700013,42.99Z,A,LE VILLAGE SERRES-SUR-ARGET 09000 MAIRIE
03926722400010,81.10Z,A,54 RUE DE MAUBEUGE PARIS 75009
21380120200028,85.20Z,A,5 PLACE DU BOYS LA COMBE-DE-LANCEY 38190 LA CHAPELLE
21020734600011,84.11Z,A,PLACE DE LA MAIRIE VARISCOURT 02190
21410099200053,68.20B,A,3 RUE DE LA CROIX SAINT ANDRE GY-EN-SOLOGNE 41230 MAIRIE
21930014200227,85.10Z,A,ALLEE ROMAIN ROLLAND CLICHY-SOUS-BOIS 93390
03936660400013,81.10Z,A,128 RUE HOUDAN SCEAUX 92330 N
21800388700047,85.20Z,A,HAMEAU DE WANEL HALLENCOURT 80490
21750001612246,91.01Z,A,154 RUE LECOURBE PARIS 75015
03787471600014,81.10Z,A,34 AVENUE JEAN JAURES STRASBOURG 67100
20005324700017,88.99B,A,PL CHARLES DE GAULLE LE LION D'ANGERS 49220 MAIRIE
20005736200077,55.20Z,A,6 LE BAS DE LA RUE VICQ-SUR-MER 50330
02698039100036,68.20A,A,13 RUE DU FAISAN NIORT 79000
21770139000098,85.10Z,A,RUE DES POETES COURTRY 77181
04233527300019,81.10Z,A,842 RUE DU MONT JOLY SAINT-GERVAIS-LES-BAINS 74170
01956398000010,81.10Z,A,48 BOULEVARD GEORGES POMPIDOU GAP 05000
21340181300026,85.20Z,A,RUE DE L ANCIEN COUVENT NEFFIES 34320
21860194600336,85.10Z,A,13 RUE EVARISTE GALOIS POITIERS 86000
03912694100010,81.10Z,A,53 BOULEVARD DU MONTPARNASSE PARIS 75006
21890127000031,85.10Z,A,36 RUE DES CHAMPS ROUGES COURTOIS-SUR-YONNE 89100
